Page,topic,Date,Pageviews
/blog/more-than-100-countries-ban-this-cruel-trap-the-us-isnt-one-of-them/,"lords-of-yesterday,sustainability",20170115,4
/blog/more-than-100-countries-ban-this-cruel-trap-the-us-isnt-one-of-them/,"lords-of-yesterday,sustainability",20170118,4
/blog/more-than-100-countries-ban-this-cruel-trap-the-us-isnt-one-of-them/,"lords-of-yesterday,sustainability",20170208,4
/blog/more-than-100-countries-ban-this-cruel-trap-the-us-isnt-one-of-them/,"lords-of-yesterday,sustainability",20170228,4
/blog/more-than-100-countries-ban-this-cruel-trap-the-us-isnt-one-of-them/,"lords-of-yesterday,sustainability",20170308,4
/blog/more-than-100-countries-ban-this-cruel-trap-the-us-isnt-one-of-them/,"lords-of-yesterday,sustainability",20170320,4
/blog/more-than-100-countries-ban-this-cruel-trap-the-us-isnt-one-of-them/,"lords-of-yesterday,sustainability",20170327,4
/blog/nation-has-been-slow-to-follow-through-on-lbjs-bail-reform-dream/,"and-justice-for-some,inequality",20170126,4
/blog/nation-has-been-slow-to-follow-through-on-lbjs-bail-reform-dream/,"and-justice-for-some,inequality",20170128,4
/blog/nation-has-been-slow-to-follow-through-on-lbjs-bail-reform-dream/,"and-justice-for-some,inequality",20170305,4
/blog/nevada-judge-tosses-trump-campaign-early-voter-lawsuit/,"inequality,money-and-politics,the-trump-era,voting",20170219,4
/blog/nevada-judge-tosses-trump-campaign-early-voter-lawsuit/,"inequality,money-and-politics,the-trump-era,voting",20170320,4
/blog/nevada-judge-tosses-trump-campaign-early-voter-lawsuit/,"inequality,money-and-politics,voting",20170108,4
/blog/new-california-law-could-keep-guns-away-from-people-like-omar-mateen/,"criminal-justice,guns,law-enforcement",20170321,4
/blog/new-hampshire-police-still-baffled-by-one-of-the-nations-most-bizarre-jane-doe-cases/,"criminal-justice,left-for-dead",20170129,4
/blog/new-hampshire-police-still-baffled-by-one-of-the-nations-most-bizarre-jane-doe-cases/,"criminal-justice,left-for-dead",20170203,4
/blog/new-hampshire-police-still-baffled-by-one-of-the-nations-most-bizarre-jane-doe-cases/,"criminal-justice,left-for-dead",20170204,4
/blog/new-hampshire-police-still-baffled-by-one-of-the-nations-most-bizarre-jane-doe-cases/,"criminal-justice,left-for-dead",20170327,4
/blog/new-opiate-safety-law-for-veterans-signed-by-president-obama/,"healthcare-veterans,opiates,veterans",20170112,4
/blog/new-opiate-safety-law-for-veterans-signed-by-president-obama/,"healthcare-veterans,opiates,veterans",20170120,4
/blog/new-opiate-safety-law-for-veterans-signed-by-president-obama/,"healthcare-veterans,opiates,veterans",20170121,4
/blog/new-opiate-safety-law-for-veterans-signed-by-president-obama/,"healthcare-veterans,opiates,veterans",20170123,4
/blog/new-opiate-safety-law-for-veterans-signed-by-president-obama/,"healthcare-veterans,opiates,veterans",20170126,4
/blog/new-opiate-safety-law-for-veterans-signed-by-president-obama/,"healthcare-veterans,opiates,veterans",20170201,4
/blog/new-opiate-safety-law-for-veterans-signed-by-president-obama/,"healthcare-veterans,opiates,veterans",20170202,4
/blog/new-opiate-safety-law-for-veterans-signed-by-president-obama/,"healthcare-veterans,opiates,veterans",20170206,4
/blog/new-opiate-safety-law-for-veterans-signed-by-president-obama/,"healthcare-veterans,opiates,veterans",20170210,4
/blog/new-opiate-safety-law-for-veterans-signed-by-president-obama/,"healthcare-veterans,opiates,veterans",20170213,4
/blog/new-opiate-safety-law-for-veterans-signed-by-president-obama/,"healthcare-veterans,opiates,veterans",20170226,4
/blog/new-opiate-safety-law-for-veterans-signed-by-president-obama/,"healthcare-veterans,opiates,veterans",20170227,4
/blog/new-opiate-safety-law-for-veterans-signed-by-president-obama/,"healthcare-veterans,opiates,veterans",20170324,4
/blog/new-opiate-safety-law-for-veterans-signed-by-president-obama/,"healthcare-veterans,opiates,veterans",20170327,4
/blog/new-rules-could-upend-payday-loan-industry/,"labor-and-employment,workers-rights",20170106,4
/blog/new-rules-could-upend-payday-loan-industry/,"labor-and-employment,workers-rights",20170122,4
/blog/new-rules-could-upend-payday-loan-industry/,"labor-and-employment,workers-rights",20170124,4
/blog/new-rules-could-upend-payday-loan-industry/,"labor-and-employment,workers-rights",20170313,4
/blog/nikki-haleys-alleged-infidelity-a-focus-of-alt-right-crowdfunded-investigation/,"accountability,inequality,money-and-politics",20170101,4
/blog/nikki-haleys-alleged-infidelity-a-focus-of-alt-right-crowdfunded-investigation/,"accountability,inequality,money-and-politics",20170123,4
/blog/nikki-haleys-alleged-infidelity-a-focus-of-alt-right-crowdfunded-investigation/,"accountability,inequality,money-and-politics,the-trump-era",20170129,4
/blog/nikki-haleys-alleged-infidelity-a-focus-of-alt-right-crowdfunded-investigation/,"accountability,inequality,money-and-politics,the-trump-era",20170207,4
/blog/nikki-haleys-alleged-infidelity-a-focus-of-alt-right-crowdfunded-investigation/,"accountability,inequality,money-and-politics,the-trump-era",20170209,4
/blog/nikki-haleys-alleged-infidelity-a-focus-of-alt-right-crowdfunded-investigation/,"accountability,inequality,money-and-politics,the-trump-era",20170211,4
/blog/nikki-haleys-alleged-infidelity-a-focus-of-alt-right-crowdfunded-investigation/,"accountability,inequality,money-and-politics,the-trump-era",20170214,4
/blog/nikki-haleys-alleged-infidelity-a-focus-of-alt-right-crowdfunded-investigation/,"accountability,inequality,money-and-politics,the-trump-era",20170215,4
/blog/nikki-haleys-alleged-infidelity-a-focus-of-alt-right-crowdfunded-investigation/,"accountability,inequality,money-and-politics,the-trump-era",20170217,4
/blog/nikki-haleys-alleged-infidelity-a-focus-of-alt-right-crowdfunded-investigation/,"accountability,inequality,money-and-politics,the-trump-era",20170302,4
/blog/nikki-haleys-alleged-infidelity-a-focus-of-alt-right-crowdfunded-investigation/,"accountability,inequality,money-and-politics,the-trump-era",20170307,4
/blog/nikki-haleys-alleged-infidelity-a-focus-of-alt-right-crowdfunded-investigation/,"accountability,inequality,money-and-politics,the-trump-era",20170322,4
/blog/nikki-haleys-alleged-infidelity-a-focus-of-alt-right-crowdfunded-investigation/,"accountability,inequality,money-and-politics,the-trump-era",20170329,4
/blog/now-this-is-a-story-all-about-how-we-found-the-wet-princes-of-bel-air/,"sustainability,the-secrets-of-the-drought",20170117,4
/blog/now-this-is-a-story-all-about-how-we-found-the-wet-princes-of-bel-air/,"sustainability,the-secrets-of-the-drought",20170119,4
/blog/now-this-is-a-story-all-about-how-we-found-the-wet-princes-of-bel-air/,"sustainability,the-secrets-of-the-drought",20170122,4
/blog/now-this-is-a-story-all-about-how-we-found-the-wet-princes-of-bel-air/,"sustainability,the-secrets-of-the-drought",20170123,4
/blog/now-this-is-a-story-all-about-how-we-found-the-wet-princes-of-bel-air/,"sustainability,the-secrets-of-the-drought",20170126,4
/blog/now-this-is-a-story-all-about-how-we-found-the-wet-princes-of-bel-air/,"sustainability,the-secrets-of-the-drought",20170131,4
/blog/now-this-is-a-story-all-about-how-we-found-the-wet-princes-of-bel-air/,"sustainability,the-secrets-of-the-drought",20170201,4
/blog/now-this-is-a-story-all-about-how-we-found-the-wet-princes-of-bel-air/,"sustainability,the-secrets-of-the-drought",20170204,4
/blog/now-this-is-a-story-all-about-how-we-found-the-wet-princes-of-bel-air/,"sustainability,the-secrets-of-the-drought",20170213,4
/blog/now-this-is-a-story-all-about-how-we-found-the-wet-princes-of-bel-air/,"sustainability,the-secrets-of-the-drought",20170214,4
/blog/now-this-is-a-story-all-about-how-we-found-the-wet-princes-of-bel-air/,"sustainability,the-secrets-of-the-drought",20170223,4
/blog/now-this-is-a-story-all-about-how-we-found-the-wet-princes-of-bel-air/,"sustainability,the-secrets-of-the-drought",20170312,4
/blog/now-this-is-a-story-all-about-how-we-found-the-wet-princes-of-bel-air/,"sustainability,the-secrets-of-the-drought",20170313,4
/blog/now-this-is-a-story-all-about-how-we-found-the-wet-princes-of-bel-air/,"sustainability,the-secrets-of-the-drought",20170314,4
/blog/now-this-is-a-story-all-about-how-we-found-the-wet-princes-of-bel-air/,"sustainability,the-secrets-of-the-drought",20170315,4
/blog/now-this-is-a-story-all-about-how-we-found-the-wet-princes-of-bel-air/,"sustainability,the-secrets-of-the-drought",20170316,4
/blog/nyt-story-on-labor-brokers-has-ties-to-cir-investigation/,"labor-and-employment,workers-rights",20170104,4
/blog/nyt-story-on-labor-brokers-has-ties-to-cir-investigation/,"labor-and-employment,workers-rights",20170108,4
/blog/nyt-story-on-labor-brokers-has-ties-to-cir-investigation/,"labor-and-employment,workers-rights",20170111,4
/blog/nyt-story-on-labor-brokers-has-ties-to-cir-investigation/,"labor-and-employment,workers-rights",20170115,4
/blog/nyt-story-on-labor-brokers-has-ties-to-cir-investigation/,"labor-and-employment,workers-rights",20170226,4
/blog/oakland-approves-nations-second-permanent-privacy-committee/,"local-law-enforcement,surveillance-privacy",20170207,4
/blog/oath-keepers-prepare-for-election-related-unrest/,"inequality,voting",20170103,4
/blog/oath-keepers-prepare-for-election-related-unrest/,"inequality,voting",20170122,4
/blog/oath-keepers-prepare-for-election-related-unrest/,"inequality,voting",20170218,4
/blog/obamas-solitary-ban-will-need-buy-in-from-guards/,"criminal-justice,law-enforcement,prisons,solitary-confinement",20170110,4
/blog/obamas-solitary-ban-will-need-buy-in-from-guards/,"criminal-justice,law-enforcement,prisons,solitary-confinement",20170131,4
/blog/obamas-solitary-ban-will-need-buy-in-from-guards/,"criminal-justice,law-enforcement,prisons,solitary-confinement",20170205,4
/blog/obamas-solitary-ban-will-need-buy-in-from-guards/,"criminal-justice,law-enforcement,prisons,solitary-confinement",20170302,4
/blog/obamas-solitary-ban-will-need-buy-in-from-guards/,"criminal-justice,law-enforcement,prisons,solitary-confinement",20170307,4
/blog/obamas-solitary-ban-will-need-buy-in-from-guards/,"criminal-justice,law-enforcement,prisons,solitary-confinement",20170320,4
/blog/officers-surround-main-standing-rock-camp-preparing-for-evacuations-tomorrow/,"chasing-energy,sustainability",20170228,4
/blog/officers-surround-main-standing-rock-camp-preparing-for-evacuations-tomorrow/,"chasing-energy,sustainability",20170304,4
/blog/officers-surround-main-standing-rock-camp-preparing-for-evacuations-tomorrow/,"chasing-energy,sustainability",20170306,4
/blog/officers-surround-main-standing-rock-camp-preparing-for-evacuations-tomorrow/,"chasing-energy,sustainability",20170308,4
/blog/officers-surround-main-standing-rock-camp-preparing-for-evacuations-tomorrow/,"chasing-energy,sustainability",20170329,4
/blog/officials-scrambling-to-punish-marines-responsible-for-nude-photo-scandal/,accountability,20170328,4
/blog/ohio-voting-restrictions-hit-the-elderly-and-homeless/,voting,20170101,4
/blog/ohio-voting-restrictions-hit-the-elderly-and-homeless/,voting,20170104,4
/blog/ohio-voting-restrictions-hit-the-elderly-and-homeless/,voting,20170114,4
/blog/ohio-voting-restrictions-hit-the-elderly-and-homeless/,voting,20170119,4
/blog/oklahoma-earthquakes-regulators-expand-wastewater-crackdown/,"environment,oil-and-mining",20170115,4
/blog/oklahoma-earthquakes-regulators-expand-wastewater-crackdown/,"environment,oil-and-mining",20170123,4
/blog/oklahoma-earthquakes-regulators-expand-wastewater-crackdown/,"environment,oil-and-mining",20170131,4
/blog/oklahoma-earthquakes-regulators-expand-wastewater-crackdown/,"environment,oil-and-mining",20170213,4
/blog/omar-mateens-employer-didnt-heed-warnings-from-two-other-killers/,"criminal-justice,guns,security-guards",20170121,4
/blog/omar-mateens-employer-didnt-heed-warnings-from-two-other-killers/,"criminal-justice,guns,security-guards",20170220,4
/blog/omar-mateens-employer-didnt-heed-warnings-from-two-other-killers/,"criminal-justice,guns,security-guards",20170322,4
/blog/opiate-prescriptions-down-at-the-va-alternatives-on-the-rise/,"accountability,healthcare-veterans,opiates,veterans",20170111,4
/blog/opiate-prescriptions-down-at-the-va-alternatives-on-the-rise/,"accountability,healthcare-veterans,opiates,veterans",20170112,4
/blog/opiate-prescriptions-down-at-the-va-alternatives-on-the-rise/,"accountability,healthcare-veterans,opiates,veterans",20170117,4
/blog/opiate-prescriptions-down-at-the-va-alternatives-on-the-rise/,"accountability,healthcare-veterans,opiates,veterans",20170118,4
/blog/opiate-prescriptions-down-at-the-va-alternatives-on-the-rise/,"accountability,healthcare-veterans,opiates,veterans",20170121,4
/blog/opiate-prescriptions-down-at-the-va-alternatives-on-the-rise/,"accountability,healthcare-veterans,opiates,veterans",20170128,4
/blog/opiate-prescriptions-down-at-the-va-alternatives-on-the-rise/,"accountability,healthcare-veterans,opiates,veterans",20170130,4
/blog/opiate-prescriptions-down-at-the-va-alternatives-on-the-rise/,"accountability,healthcare-veterans,opiates,veterans",20170213,4
/blog/opiate-prescriptions-down-at-the-va-alternatives-on-the-rise/,"accountability,healthcare-veterans,opiates,veterans",20170221,4
/blog/opiate-prescriptions-down-at-the-va-alternatives-on-the-rise/,"accountability,healthcare-veterans,opiates,veterans",20170306,4
/blog/opiate-prescriptions-down-at-the-va-alternatives-on-the-rise/,"accountability,healthcare-veterans,opiates,veterans",20170309,4
/blog/opiate-prescriptions-down-at-the-va-alternatives-on-the-rise/,"accountability,healthcare-veterans,opiates,veterans",20170325,4
/blog/orlando-shooter-omar-mateen-was-a-licensed-security-guard/,"criminal-justice,guns,security-guards,law-enforcement",20170109,4
/blog/orlando-shooter-omar-mateen-was-a-licensed-security-guard/,"criminal-justice,guns,security-guards,law-enforcement",20170115,4
/blog/orlando-shooter-omar-mateen-was-a-licensed-security-guard/,"criminal-justice,guns,security-guards,law-enforcement",20170214,4
/blog/osha-fines-set-to-increase-up-to-80-percent/,labor-and-employment,20170207,4
/blog/osha-fines-set-to-increase-up-to-80-percent/,labor-and-employment,20170317,4
/blog/osha-requires-companies-to-report-injuries/,"labor-and-employment,workers-rights",20170114,4
/blog/osha-requires-companies-to-report-injuries/,"labor-and-employment,workers-rights",20170223,4
/blog/osha-requires-companies-to-report-injuries/,"labor-and-employment,workers-rights",20170317,4
/blog/pentagon-ends-ban-on-university-of-phoenix-continues-scrutiny-of-for-profits-practices/,"benefits,education,education-u-s,veterans",20170126,4
/blog/please-fine-us-more-say-new-jersey-temp-agencies/,workers-rights,20170111,4
/blog/please-fine-us-more-say-new-jersey-temp-agencies/,workers-rights,20170114,4
/blog/please-fine-us-more-say-new-jersey-temp-agencies/,workers-rights,20170117,4
/blog/poor-defendants-in-louisiana-fight-alleged-modern-day-debtors-prison/,"and-justice-for-some,criminal-justice",20170119,4
/blog/poor-defendants-in-louisiana-fight-alleged-modern-day-debtors-prison/,"and-justice-for-some,criminal-justice",20170219,4
/blog/poor-defendants-in-louisiana-fight-alleged-modern-day-debtors-prison/,"and-justice-for-some,criminal-justice",20170225,4
/blog/poor-defendants-in-louisiana-fight-alleged-modern-day-debtors-prison/,"and-justice-for-some,criminal-justice",20170311,4
/blog/poor-defendants-in-louisiana-fight-alleged-modern-day-debtors-prison/,"and-justice-for-some,criminal-justice",20170321,4
/blog/pot-growers-call-for-labor-regulation-after-abuse-disclosures/,"accountability,criminal-justice,inequality,trimmigrants,labor-and-employment,workers-rights",20170112,4
/blog/pot-growers-call-for-labor-regulation-after-abuse-disclosures/,"accountability,criminal-justice,local-law-enforcement,trimmigrants,workers-rights",20170104,4
/blog/pot-growers-call-for-labor-regulation-after-abuse-disclosures/,"accountability,criminal-justice,local-law-enforcement,trimmigrants,workers-rights",20170105,4
/blog/pot-growers-call-for-labor-regulation-after-abuse-disclosures/,"accountability,criminal-justice,local-law-enforcement,trimmigrants,workers-rights",20170117,4
/blog/pot-growers-call-for-labor-regulation-after-abuse-disclosures/,"accountability,criminal-justice,local-law-enforcement,trimmigrants,workers-rights",20170119,4
/blog/pot-growers-call-for-labor-regulation-after-abuse-disclosures/,"accountability,criminal-justice,local-law-enforcement,trimmigrants,workers-rights",20170120,4
/blog/pot-growers-call-for-labor-regulation-after-abuse-disclosures/,"accountability,criminal-justice,local-law-enforcement,trimmigrants,workers-rights",20170123,4
/blog/pot-growers-call-for-labor-regulation-after-abuse-disclosures/,"accountability,criminal-justice,local-law-enforcement,trimmigrants,workers-rights",20170124,4
/blog/pot-growers-call-for-labor-regulation-after-abuse-disclosures/,"accountability,criminal-justice,local-law-enforcement,trimmigrants,workers-rights",20170130,4
/blog/pot-growers-call-for-labor-regulation-after-abuse-disclosures/,"accountability,criminal-justice,local-law-enforcement,trimmigrants,workers-rights",20170204,4
/blog/pot-growers-call-for-labor-regulation-after-abuse-disclosures/,"accountability,criminal-justice,local-law-enforcement,trimmigrants,workers-rights",20170221,4
/blog/pot-growers-call-for-labor-regulation-after-abuse-disclosures/,"accountability,criminal-justice,local-law-enforcement,trimmigrants,workers-rights",20170310,4
/blog/pot-growers-call-for-labor-regulation-after-abuse-disclosures/,"accountability,criminal-justice,local-law-enforcement,trimmigrants,workers-rights",20170314,4
/blog/pot-growers-call-for-labor-regulation-after-abuse-disclosures/,"accountability,criminal-justice,local-law-enforcement,trimmigrants,workers-rights",20170320,4
/blog/pot-growers-call-for-labor-regulation-after-abuse-disclosures/,"accountability,criminal-justice,local-law-enforcement,trimmigrants,workers-rights",20170321,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170107,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170111,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170112,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170115,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170118,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170123,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170124,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170126,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170205,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170209,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170210,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170211,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170214,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170220,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170224,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170228,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170307,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170318,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170322,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170323,4
/blog/pot-trimmers-wanted-in-death-of-grower/,"inequality,trimmigrants",20170324,4
/blog/regulators-take-note-of-quakes-near-key-oklahoma-oil-depot/,"environment,oil-and-mining",20170123,4
/blog/regulators-take-note-of-quakes-near-key-oklahoma-oil-depot/,"environment,oil-and-mining",20170130,4
/blog/regulators-take-note-of-quakes-near-key-oklahoma-oil-depot/,"environment,oil-and-mining",20170201,4
/blog/regulators-take-note-of-quakes-near-key-oklahoma-oil-depot/,"environment,oil-and-mining",20170202,4
/blog/remembering-the-oakland-hills-firestorm-how-weather-fueled-the-flames/,americas-ring-of-fire,20170127,4
/blog/remembering-the-oakland-hills-firestorm-how-weather-fueled-the-flames/,americas-ring-of-fire,20170131,4
/blog/remembering-the-oakland-hills-firestorm-how-weather-fueled-the-flames/,americas-ring-of-fire,20170201,4
/blog/remembering-the-oakland-hills-firestorm-how-weather-fueled-the-flames/,americas-ring-of-fire,20170308,4
